school,student,normexam,cons,standlrt,girl,schgend,avslrt,schav,vrband,boys_sch,girls_sch,interaction,intgirls_sch,intboys_sch
37.0,18.0,-1.8366867303848267,1.0,0.040499038994312286,boy,boysch,-0.7559604644775391,low,vb2,1.0,0.0,0.0,0.0,0.040499038994312286
37.0,19.0,-1.5266530513763428,1.0,-0.5380612015724182,boy,boysch,-0.7559604644775391,low,vb2,1.0,0.0,0.0,0.0,-0.5380612015724182
37.0,20.0,-0.33884158730506897,1.0,0.040499038994312286,boy,boysch,-0.7559604644775391,low,vb2,1.0,0.0,0.0,0.0,0.040499038994312286
37.0,21.0,0.07353636622428894,1.0,-1.1166213750839233,boy,boysch,-0.7559604644775391,low,vb2,1.0,0.0,0.0,0.0,-1.1166213750839233
37.0,22.0,-0.12908467650413513,1.0,-0.2074553370475769,boy,boysch,-0.7559604644775391,low,vb2,1.0,0.0,0.0,0.0,-0.2074553370475769
40.0,1.0,0.2613244652748108,1.0,0.040499038994312286,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.040499038994312286
40.0,2.0,-2.5101213455200195,1.0,-1.6125301122665405,boy,boysch,-0.013049783185124397,mid,vb3,1.0,0.0,0.0,0.0,-1.6125301122665405
40.0,3.0,0.821988046169281,1.0,2.3547399044036865,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,2.3547399044036865
40.0,4.0,1.2405332326889038,1.0,0.7843621969223022,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,0.7843621969223022
40.0,5.0,0.7472277283668518,1.0,-0.12480387836694717,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.12480387836694717
40.0,6.0,-1.8366867303848267,1.0,-0.37275826930999756,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.37275826930999756
40.0,7.0,-0.776108980178833,1.0,-0.12480387836694717,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.12480387836694717
40.0,8.0,1.2405332326889038,1.0,0.040499038994312286,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.040499038994312286
40.0,9.0,0.821988046169281,1.0,0.12315050512552261,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.12315050512552261
40.0,10.0,0.328072190284729,1.0,-0.8686670064926147,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.8686670064926147
40.0,11.0,1.506184697151184,1.0,0.5364077687263489,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,0.5364077687263489
40.0,12.0,-1.2194855213165283,1.0,-1.2819242477416992,boy,boysch,-0.013049783185124397,mid,vb3,1.0,0.0,0.0,0.0,-1.2819242477416992
40.0,13.0,0.7472277283668518,1.0,1.0323165655136108,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,1.0323165655136108
40.0,14.0,0.004321751184761524,1.0,-0.4554097056388855,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.4554097056388855
40.0,15.0,-0.8526700735092163,1.0,0.7843621969223022,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.7843621969223022
40.0,16.0,0.07353636622428894,1.0,1.2802709341049194,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,1.2802709341049194
40.0,17.0,-0.5551124811172485,1.0,-0.7860155701637268,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.7860155701637268
40.0,18.0,-1.2194855213165283,1.0,-0.6207126379013062,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.6207126379013062
40.0,19.0,-2.752659797668457,1.0,-2.1910903453826904,boy,boysch,-0.013049783185124397,mid,vb3,1.0,0.0,0.0,0.0,-2.1910903453826904
40.0,20.0,1.506184697151184,1.0,0.6190592646598816,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,0.6190592646598816
40.0,21.0,-0.06208816543221474,1.0,-1.0339698791503906,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-1.0339698791503906
40.0,22.0,-1.5266530513763428,1.0,0.3711048662662506,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,0.3711048662662506
40.0,23.0,0.07353636622428894,1.0,0.3711048662662506,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.3711048662662506
40.0,24.0,0.13406679034233093,1.0,-0.8686670064926147,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.8686670064926147
40.0,25.0,-0.776108980178833,1.0,0.5364077687263489,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.5364077687263489
40.0,26.0,-1.1186243295669556,1.0,-1.6125301122665405,boy,boysch,-0.013049783185124397,mid,vb3,1.0,0.0,0.0,0.0,-1.6125301122665405
40.0,27.0,-0.19761060178279877,1.0,1.4455738067626953,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,1.4455738067626953
40.0,28.0,0.8965656757354736,1.0,0.45375630259513855,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,0.45375630259513855
40.0,29.0,1.3101423978805542,1.0,1.4455738067626953,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,1.4455738067626953
40.0,30.0,-0.4198014438152313,1.0,0.9496650099754333,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.9496650099754333
40.0,31.0,0.8965656757354736,1.0,-0.042152419686317444,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.042152419686317444
40.0,32.0,-0.9393776655197144,1.0,-1.0339698791503906,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-1.0339698791503906
40.0,33.0,0.4781937301158905,1.0,0.45375630259513855,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,0.45375630259513855
40.0,34.0,-2.5101213455200195,1.0,-2.356393337249756,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-2.356393337249756
40.0,35.0,-2.1086435317993164,1.0,-1.199272871017456,boy,boysch,-0.013049783185124397,mid,vb3,1.0,0.0,0.0,0.0,-1.199272871017456
40.0,36.0,0.6107285618782043,1.0,0.040499038994312286,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.040499038994312286
40.0,37.0,0.004321751184761524,1.0,-0.29010680317878723,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.29010680317878723
40.0,38.0,-2.1086435317993164,1.0,0.12315050512552261,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.12315050512552261
40.0,39.0,-0.4927808344364166,1.0,-0.8686670064926147,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.8686670064926147
40.0,40.0,0.7472277283668518,1.0,1.6108767986297607,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,1.6108767986297607
40.0,41.0,0.9675859808921814,1.0,-0.4554097056388855,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.4554097056388855
40.0,42.0,0.7472277283668518,1.0,0.28845342993736267,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,0.28845342993736267
40.0,43.0,-0.26515936851501465,1.0,-0.6207126379013062,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.6207126379013062
40.0,44.0,0.4781937301158905,1.0,0.28845342993736267,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.28845342993736267
40.0,45.0,-0.6230506896972656,1.0,-1.2819242477416992,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-1.2819242477416992
40.0,46.0,1.2405332326889038,1.0,0.6190592646598816,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,0.6190592646598816
40.0,47.0,-0.33884158730506897,1.0,0.7017107009887695,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,0.7017107009887695
40.0,48.0,-2.5101213455200195,1.0,-1.199272871017456,boy,boysch,-0.013049783185124397,mid,vb3,1.0,0.0,0.0,0.0,-1.199272871017456
40.0,49.0,0.9675859808921814,1.0,-0.12480387836694717,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,-0.12480387836694717
40.0,50.0,1.1094379425048828,1.0,0.3711048662662506,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.3711048662662506
40.0,51.0,-0.5551124811172485,1.0,0.8670135736465454,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.8670135736465454
40.0,52.0,-1.3353148698806763,1.0,-2.1910903453826904,boy,boysch,-0.013049783185124397,mid,vb3,1.0,0.0,0.0,0.0,-2.1910903453826904
40.0,53.0,-0.4198014438152313,1.0,-0.8686670064926147,boy,boysch,-0.013049783185124397,mid,vb3,1.0,0.0,0.0,0.0,-0.8686670064926147
40.0,54.0,1.0396080017089844,1.0,1.3629224300384521,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,1.3629224300384521
40.0,55.0,-2.5101213455200195,1.0,-0.4554097056388855,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.4554097056388855
40.0,56.0,1.3101423978805542,1.0,0.9496650099754333,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,0.9496650099754333
40.0,57.0,-1.438662052154541,1.0,-1.9431359767913818,boy,boysch,-0.013049783185124397,mid,vb3,1.0,0.0,0.0,0.0,-1.9431359767913818
40.0,58.0,-2.1086435317993164,1.0,-0.6207126379013062,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.6207126379013062
40.0,59.0,-0.33884158730506897,1.0,-0.042152419686317444,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.042152419686317444
40.0,60.0,1.506184697151184,1.0,1.4455738067626953,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,1.4455738067626953
40.0,61.0,1.175849437713623,1.0,2.520042896270752,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,2.520042896270752
40.0,62.0,1.2405332326889038,1.0,1.4455738067626953,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,1.4455738067626953
40.0,63.0,-0.4927808344364166,1.0,-0.7033640742301941,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.7033640742301941
40.0,64.0,-2.5101213455200195,1.0,-0.7860155701637268,boy,boysch,-0.013049783185124397,mid,vb3,1.0,0.0,0.0,0.0,-0.7860155701637268
40.0,65.0,1.175849437713623,1.0,1.2802709341049194,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,1.2802709341049194
40.0,66.0,0.328072190284729,1.0,-0.4554097056388855,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.4554097056388855
40.0,67.0,-2.2917308807373047,1.0,0.28845342993736267,boy,boysch,-0.013049783185124397,mid,vb3,1.0,0.0,0.0,0.0,0.28845342993736267
40.0,68.0,-2.2917308807373047,1.0,-0.4554097056388855,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.4554097056388855
40.0,69.0,-0.6230506896972656,1.0,0.6190592646598816,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,0.6190592646598816
40.0,70.0,-0.4198014438152313,1.0,-0.6207126379013062,boy,boysch,-0.013049783185124397,mid,vb2,1.0,0.0,0.0,0.0,-0.6207126379013062
40.0,71.0,-1.1186243295669556,1.0,1.1976194381713867,boy,boysch,-0.013049783185124397,mid,vb1,1.0,0.0,0.0,0.0,1.1976194381713867
44.0,1.0,-0.6230506896972656,1.0,0.040499038994312286,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,0.040499038994312286
44.0,2.0,-0.6995050311088562,1.0,-0.7860155701637268,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-0.7860155701637268
44.0,3.0,-0.8526700735092163,1.0,-0.6207126379013062,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-0.6207126379013062
44.0,4.0,0.1941491812467575,1.0,-0.042152419686317444,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-0.042152419686317444
44.0,5.0,0.4781937301158905,1.0,1.9414825439453125,boy,boysch,-0.24165597558021545,mid,vb1,1.0,0.0,0.0,0.0,1.9414825439453125
44.0,6.0,-0.12908467650413513,1.0,0.28845342993736267,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,0.28845342993736267
44.0,7.0,0.07353636622428894,1.0,-0.37275826930999756,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-0.37275826930999756
44.0,8.0,-1.029066801071167,1.0,-1.1166213750839233,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-1.1166213750839233
44.0,9.0,-0.26515936851501465,1.0,-0.5380612015724182,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-0.5380612015724182
44.0,10.0,-1.1186243295669556,1.0,-0.042152419686317444,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-0.042152419686317444
44.0,11.0,0.4781937301158905,1.0,0.3711048662662506,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,0.3711048662662506
44.0,12.0,-1.2194855213165283,1.0,-0.4554097056388855,boy,boysch,-0.24165597558021545,mid,vb3,1.0,0.0,0.0,0.0,-0.4554097056388855
44.0,13.0,-1.6237297058105469,1.0,-1.8604844808578491,boy,boysch,-0.24165597558021545,mid,vb3,1.0,0.0,0.0,0.0,-1.8604844808578491
44.0,14.0,-1.029066801071167,1.0,-0.5380612015724182,boy,boysch,-0.24165597558021545,mid,vb3,1.0,0.0,0.0,0.0,-0.5380612015724182
44.0,15.0,0.13406679034233093,1.0,0.6190592646598816,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,0.6190592646598816
44.0,16.0,-0.06208816543221474,1.0,-0.042152419686317444,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-0.042152419686317444
44.0,17.0,-1.3353148698806763,1.0,-0.29010680317878723,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-0.29010680317878723
44.0,18.0,0.5443409085273743,1.0,1.6108767986297607,boy,boysch,-0.24165597558021545,mid,vb1,1.0,0.0,0.0,0.0,1.6108767986297607
44.0,19.0,0.8965656757354736,1.0,0.5364077687263489,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,0.5364077687263489
44.0,20.0,-1.2194855213165283,1.0,-2.356393337249756,boy,boysch,-0.24165597558021545,mid,vb3,1.0,0.0,0.0,0.0,-2.356393337249756
44.0,21.0,-0.26515936851501465,1.0,0.20580196380615234,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,0.20580196380615234
44.0,22.0,-0.26515936851501465,1.0,-2.769650459289551,boy,boysch,-0.24165597558021545,mid,vb3,1.0,0.0,0.0,0.0,-2.769650459289551
44.0,23.0,-1.2194855213165283,1.0,-0.8686670064926147,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-0.8686670064926147
44.0,24.0,0.2613244652748108,1.0,-0.12480387836694717,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-0.12480387836694717
44.0,25.0,-1.1186243295669556,1.0,0.5364077687263489,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,0.5364077687263489
44.0,26.0,-0.8526700735092163,1.0,-2.025787353515625,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,-2.025787353515625
44.0,27.0,-0.12908467650413513,1.0,0.28845342993736267,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,0.28845342993736267
44.0,28.0,-0.776108980178833,1.0,0.5364077687263489,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,0.5364077687263489
44.0,29.0,0.1941491812467575,1.0,0.8670135736465454,boy,boysch,-0.24165597558021545,mid,vb2,1.0,0.0,0.0,0.0,0.8670135736465454
52.0,1.0,0.9675859808921814,1.0,1.6108767986297607,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,1.6108767986297607
52.0,2.0,0.4026685655117035,1.0,-1.8604844808578491,boy,boysch,0.19631735980510712,mid,vb3,1.0,0.0,0.0,0.0,-1.8604844808578491
52.0,3.0,-0.5551124811172485,1.0,0.3711048662662506,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.3711048662662506
52.0,4.0,1.0396080017089844,1.0,0.040499038994312286,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.040499038994312286
52.0,5.0,2.2031209468841553,1.0,1.528225302696228,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,1.528225302696228
52.0,6.0,0.9675859808921814,1.0,0.9496650099754333,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.9496650099754333
52.0,7.0,-1.6237297058105469,1.0,-0.042152419686317444,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.042152419686317444
52.0,8.0,0.004321751184761524,1.0,-0.12480387836694717,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,-0.12480387836694717
52.0,9.0,-0.6995050311088562,1.0,-0.6207126379013062,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.6207126379013062
52.0,10.0,-0.5551124811172485,1.0,-1.5298787355422974,boy,boysch,0.19631735980510712,mid,vb3,1.0,0.0,0.0,0.0,-1.5298787355422974
52.0,11.0,-0.5551124811172485,1.0,0.040499038994312286,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.040499038994312286
52.0,12.0,0.4026685655117035,1.0,-0.4554097056388855,boy,boysch,0.19631735980510712,mid,vb3,1.0,0.0,0.0,0.0,-0.4554097056388855
52.0,13.0,1.1094379425048828,1.0,0.20580196380615234,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.20580196380615234
52.0,14.0,-0.19761060178279877,1.0,0.3711048662662506,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,0.3711048662662506
52.0,15.0,1.5792195796966553,1.0,0.9496650099754333,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,0.9496650099754333
52.0,16.0,2.0397088527679443,1.0,1.8588311672210693,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,1.8588311672210693
52.0,17.0,1.9003351926803589,1.0,1.9414825439453125,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,1.9414825439453125
52.0,18.0,-0.4198014438152313,1.0,-1.364575743675232,boy,boysch,0.19631735980510712,mid,vb3,1.0,0.0,0.0,0.0,-1.364575743675232
52.0,19.0,0.9675859808921814,1.0,0.28845342993736267,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.28845342993736267
52.0,20.0,0.7472277283668518,1.0,-0.042152419686317444,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.042152419686317444
52.0,21.0,-0.19761060178279877,1.0,-0.37275826930999756,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.37275826930999756
52.0,22.0,-0.8526700735092163,1.0,-0.12480387836694717,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.12480387836694717
52.0,23.0,1.9003351926803589,1.0,1.2802709341049194,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,1.2802709341049194
52.0,24.0,0.13406679034233093,1.0,0.3711048662662506,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.3711048662662506
52.0,25.0,-1.6237297058105469,1.0,-1.1166213750839233,boy,boysch,0.19631735980510712,mid,vb3,1.0,0.0,0.0,0.0,-1.1166213750839233
52.0,26.0,-2.1086435317993164,1.0,0.5364077687263489,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.5364077687263489
52.0,27.0,-1.029066801071167,1.0,-1.5298787355422974,boy,boysch,0.19631735980510712,mid,vb3,1.0,0.0,0.0,0.0,-1.5298787355422974
52.0,28.0,1.0396080017089844,1.0,-0.4554097056388855,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.4554097056388855
52.0,29.0,1.9771069288253784,1.0,0.7017107009887695,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,0.7017107009887695
52.0,30.0,1.175849437713623,1.0,-1.1166213750839233,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-1.1166213750839233
52.0,31.0,-0.776108980178833,1.0,-0.5380612015724182,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.5380612015724182
52.0,32.0,-0.12908467650413513,1.0,1.693528175354004,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,1.693528175354004
52.0,33.0,1.1094379425048828,1.0,0.3711048662662506,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.3711048662662506
52.0,34.0,1.175849437713623,1.0,0.9496650099754333,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.9496650099754333
52.0,35.0,1.661805510520935,1.0,0.6190592646598816,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,0.6190592646598816
52.0,36.0,1.9003351926803589,1.0,1.4455738067626953,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,1.4455738067626953
52.0,37.0,-0.8526700735092163,1.0,-0.9513183832168579,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.9513183832168579
52.0,38.0,-0.19761060178279877,1.0,-0.7033640742301941,boy,boysch,0.19631735980510712,mid,vb3,1.0,0.0,0.0,0.0,-0.7033640742301941
52.0,39.0,0.6107285618782043,1.0,-0.2074553370475769,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.2074553370475769
52.0,40.0,0.2613244652748108,1.0,0.8670135736465454,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,0.8670135736465454
52.0,41.0,0.004321751184761524,1.0,-0.12480387836694717,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.12480387836694717
52.0,42.0,1.3747409582138062,1.0,0.6190592646598816,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.6190592646598816
52.0,43.0,1.0396080017089844,1.0,0.6190592646598816,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.6190592646598816
52.0,44.0,-0.6230506896972656,1.0,-0.37275826930999756,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.37275826930999756
52.0,45.0,1.0396080017089844,1.0,0.7017107009887695,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,0.7017107009887695
52.0,46.0,-0.12908467650413513,1.0,-1.0339698791503906,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-1.0339698791503906
52.0,47.0,0.821988046169281,1.0,-0.37275826930999756,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,-0.37275826930999756
52.0,48.0,1.3101423978805542,1.0,0.7843621969223022,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,0.7843621969223022
52.0,49.0,-0.6230506896972656,1.0,-1.9431359767913818,boy,boysch,0.19631735980510712,mid,vb3,1.0,0.0,0.0,0.0,-1.9431359767913818
52.0,50.0,1.5792195796966553,1.0,0.3711048662662506,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.3711048662662506
52.0,51.0,-1.7238824367523193,1.0,-0.6207126379013062,boy,boysch,0.19631735980510712,mid,vb3,1.0,0.0,0.0,0.0,-0.6207126379013062
52.0,52.0,1.3101423978805542,1.0,0.5364077687263489,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,0.5364077687263489
52.0,53.0,2.2031209468841553,1.0,1.6108767986297607,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,1.6108767986297607
52.0,54.0,0.8965656757354736,1.0,0.7017107009887695,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.7017107009887695
52.0,55.0,1.3747409582138062,1.0,0.040499038994312286,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,0.040499038994312286
52.0,56.0,2.408691883087158,1.0,2.3547399044036865,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,2.3547399044036865
52.0,57.0,0.4026685655117035,1.0,0.28845342993736267,boy,boysch,0.19631735980510712,mid,vb2,1.0,0.0,0.0,0.0,0.28845342993736267
52.0,58.0,-0.4927808344364166,1.0,-1.9431359767913818,boy,boysch,0.19631735980510712,mid,vb3,1.0,0.0,0.0,0.0,-1.9431359767913818
52.0,59.0,0.821988046169281,1.0,0.3711048662662506,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,0.3711048662662506
52.0,60.0,2.1029746532440186,1.0,1.528225302696228,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,1.528225302696228
52.0,61.0,2.5323522090911865,1.0,2.0241341590881348,boy,boysch,0.19631735980510712,mid,vb1,1.0,0.0,0.0,0.0,2.0241341590881348
57.0,1.0,1.0396080017089844,1.0,0.3711048662662506,boy,boysch,-0.06445518136024475,mid,vb1,1.0,0.0,0.0,0.0,0.3711048662662506
57.0,2.0,0.5443409085273743,1.0,-0.12480387836694717,boy,boysch,-0.06445518136024475,mid,vb1,1.0,0.0,0.0,0.0,-0.12480387836694717
57.0,3.0,-0.4927808344364166,1.0,0.6190592646598816,boy,boysch,-0.06445518136024475,mid,vb1,1.0,0.0,0.0,0.0,0.6190592646598816
57.0,4.0,-2.1086435317993164,1.0,-0.9513183832168579,boy,boysch,-0.06445518136024475,mid,vb3,1.0,0.0,0.0,0.0,-0.9513183832168579
57.0,5.0,-0.19761060178279877,1.0,-0.4554097056388855,boy,boysch,-0.06445518136024475,mid,vb2,1.0,0.0,0.0,0.0,-0.4554097056388855
57.0,6.0,1.8138266801834106,1.0,1.4455738067626953,boy,boysch,-0.06445518136024475,mid,vb1,1.0,0.0,0.0,0.0,1.4455738067626953
57.0,7.0,0.4026685655117035,1.0,-0.2074553370475769,boy,boysch,-0.06445518136024475,mid,vb2,1.0,0.0,0.0,0.0,-0.2074553370475769
57.0,8.0,0.07353636622428894,1.0,-1.5298787355422974,boy,boysch,-0.06445518136024475,mid,vb2,1.0,0.0,0.0,0.0,-1.5298787355422974
